,Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,City_Code,State_Code_x,Postal_Code,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,Region_Code,State_Code_y,City_Name,Loan_Default,State_Code,State_Name
19148,850,46749,65003,73.84,18,CT15,ST20,751022,12/5/1971,Salaried,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19149,1224,50278,85052,61.14,18,CT15,ST20,751022,6/4/1971,Self employed,8/16/2018,1,1,0,0,0,0,723,0,3yrs 8mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19150,2070,59113,80586,74.95,18,CT15,ST20,751022,6/17/1995,Self employed,10/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19151,2166,53003,68455,78.88,18,CT15,ST20,751022,9/15/1981,Salaried,10/23/2018,1,1,0,0,0,0,709,0,6yrs 6mon,1,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19152,4000,52903,69364,77.71,18,CT15,ST20,751022,1/1/1973,Self employed,9/23/2018,1,1,0,0,0,0,763,0,0yrs 7mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19153,4795,58113,70566,84.32,18,CT15,ST20,751022,1/9/1993,Self employed,10/25/2018,1,0,0,1,0,0,738,0,0yrs 7mon,2,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19154,5474,57613,71374,82.66,18,CT15,ST20,751022,1/1/1993,Self employed,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19155,5932,55118,82027,69.12,18,CT15,ST20,751022,3/15/1989,Self employed,10/16/2018,1,1,0,0,0,0,783,0,5yrs 6mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19156,6231,55228,64986,87.71,18,CT15,ST20,751022,1/11/1995,Self employed,3/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19157,7181,54659,68456,81.8,18,CT15,ST20,751022,1/1/1966,Salaried,10/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19158,7407,70417,80475,89.47,18,CT15,ST20,751022,1/1/1978,Self employed,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19159,12291,44023,71260,63.43,18,CT15,ST20,751022,10/7/1981,Self employed,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19160,12706,57859,69015,85.34,18,CT15,ST20,751022,10/10/1963,Salaried,9/29/2018,1,1,0,0,0,0,693,0,3yrs 6mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19161,14685,58813,72258,83.04,18,CT15,ST20,751022,5/9/1989,Self employed,10/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19162,15030,51782,68115,77.08,18,CT15,ST20,751022,1/1/1960,Self employed,9/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19163,15661,47049,82295,58.33,18,CT15,ST20,751022,1/8/1984,Self employed,10/15/2018,1,1,0,0,0,0,591,1,1yrs 3mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19164,15782,60647,70781,87.59,18,CT15,ST20,751022,5/13/1980,Self employed,10/21/2018,1,1,0,0,0,0,652,0,1yrs 5mon,1,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19165,18159,50743,63780,81.53,18,CT15,ST20,751022,4/14/1966,Salaried,9/28/2018,1,1,0,0,0,0,670,0,5yrs 5mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19166,19319,56113,71280,80.53,18,CT15,ST20,751022,10/14/1990,Salaried,10/30/2018,1,1,0,0,0,0,606,1,0yrs 9mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19167,21011,47749,65012,75.37,18,CT15,ST20,751022,3/10/1995,Self employed,8/27/2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19168,21264,53203,68116,80.01,18,CT15,ST20,751022,6/12/1966,Salaried,9/24/2018,1,1,0,0,0,0,738,0,3yrs 2mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19169,21311,48449,66068,75.53,18,CT15,ST20,751022,10/20/1993,Self employed,9/20/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19170,21733,49703,68115,74.87,18,CT15,ST20,751022,7/12/1995,Self employed,10/19/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19171,21958,40547,75002,56.67,18,CT15,ST20,751022,9/10/1985,Salaried,9/21/2018,1,1,0,0,0,0,665,0,1yrs 6mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19172,22391,54679,67132,83.42,18,CT15,ST20,751022,3/27/1995,Self employed,9/16/2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19173,1569,52578,90531,59.65,48,CT15,ST20,751022,4/14/1980,Self employed,8/28/2018,1,1,0,0,0,0,533,0,2yrs 2mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19174,1637,54303,67845,81.07,48,CT15,ST20,751022,7/5/1996,Salaried,10/27/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19175,1860,55259,73384,77.67,48,CT15,ST20,751022,4/19/1965,Salaried,9/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19176,1969,51803,65834,81.26,48,CT15,ST20,751022,6/8/1965,Salaried,8/23/2018,1,1,1,0,0,0,430,2,5yrs 7mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19177,1999,66382,93150,73.0,48,CT15,ST20,751022,3/12/1996,Self employed,9/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19178,2728,27529,56296,51.51,48,CT15,ST20,751022,6/30/1993,Self employed,8/17/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19179,3636,70123,89900,79.53,48,CT15,ST20,751022,1/1/1965,Self employed,8/29/2018,1,1,0,0,0,0,825,0,1yrs 1mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19180,4889,50303,88578,58.71,48,CT15,ST20,751022,4/1/1964,Self employed,9/10/2018,1,1,0,0,0,0,845,0,2yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19181,9952,34484,45135,77.55,48,CT15,ST20,751022,4/1/1992,Self employed,9/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19182,12214,50578,74074,69.53,48,CT15,ST20,751022,6/2/1988,Salaried,11/10/2018,1,1,0,0,0,0,16,0,2yrs 2mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19183,14147,24116,63074,40.43,48,CT15,ST20,751022,1/1/1978,Self employed,9/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19184,14212,63882,83080,79.44,48,CT15,ST20,751022,4/15/1958,Self employed,3/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19185,16627,51078,67404,78.63,48,CT15,ST20,751022,7/10/1960,Self employed,8/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19186,18150,25029,59665,43.58,48,CT15,ST20,751022,10/15/1990,Salaried,10/26/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19187,21501,57559,68430,85.2,48,CT15,ST20,751022,1/1/1995,Self employed,10/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19188,22109,32484,70391,48.3,48,CT15,ST20,751022,1/7/1971,Self employed,9/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19189,22546,69623,100900,70.37,48,CT15,ST20,751022,1/1/1995,Salaried,10/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19190,1060,44349,60767,75.7,207,CT15,ST20,751022,1/1/1983,Self employed,8/28/2018,1,1,0,0,0,0,615,0,1yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19191,1065,53303,64029,84.34,207,CT15,ST20,751022,6/9/1987,Salaried,9/29/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19192,4481,44849,57037,81.53,207,CT15,ST20,751022,1/1/1986,Self employed,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19193,22396,50303,106201,48.02,207,CT15,ST20,751022,6/28/1995,Self employed,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19194,6130,37500,60533,63.6,15,CT15,ST20,751022,6/6/1977,Self employed,9/8/2018,1,1,1,0,0,0,631,1,10yrs 3mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19195,6132,57600,66880,87.77,15,CT15,ST20,751022,8/12/1992,Salaried,8/24/2018,1,1,0,0,0,0,665,1,4yrs 5mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19196,8790,55159,70300,79.94,15,CT15,ST20,751022,10/22/1995,Salaried,8/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19197,13709,63513,68723,94.58,15,CT15,ST20,751022,2/7/1980,Salaried,9/20/2018,1,1,0,0,0,0,590,0,3yrs 2mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19198,17494,41395,67092,64.09,15,CT15,ST20,751022,1/1/1973,Salaried,10/15/2018,1,1,0,0,0,0,758,0,2yrs 4mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19199,22026,63613,68723,94.58,15,CT15,ST20,751022,8/18/1996,Salaried,9/29/2018,1,1,0,0,0,0,15,0,0yrs 0mon,1,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19200,5173,50303,101507,51.23,69,CT15,ST20,751022,5/24/1985,Self employed,10/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19202,15317,37439,52798,73.87,69,CT15,ST20,751022,5/26/1969,Self employed,10/19/2018,1,1,0,0,0,0,694,0,1yrs 8mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19203,17340,47691,65137,75.67,69,CT15,ST20,751022,1/1/1977,Salaried,8/14/2018,1,1,0,0,0,0,688,1,2yrs 9mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19204,2960,60849,77849,79.64,8,CT15,ST20,751022,2/14/1984,Self employed,11/10/2018,1,1,0,0,0,0,383,1,4yrs 5mon,1,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19205,3384,46820,67470,72.62,8,CT15,ST20,751022,1/4/1982,Self employed,9/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19206,4538,61900,112500,56.89,8,CT15,ST20,751022,12/27/1995,Salaried,3/10/2018,1,0,0,1,0,0,738,0,0yrs 8mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19207,7720,37439,77920,48.77,8,CT15,ST20,751022,6/7/1971,Self employed,10/23/2018,1,1,0,0,0,0,504,0,3yrs 2mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19208,10083,50250,77450,67.79,8,CT15,ST20,751022,3/10/1976,Salaried,10/29/2018,1,1,0,0,0,0,825,0,0yrs 11mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19209,13179,48989,75325,69.03,8,CT15,ST20,751022,4/1/1983,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19210,14791,52776,79776,68.07,8,CT15,ST20,751022,1/1/1961,Salaried,9/23/2018,1,0,0,1,0,0,825,0,0yrs 11mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19211,16153,58009,85900,69.85,8,CT15,ST20,751022,4/27/1989,Self employed,5/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19213,17810,60039,72039,86.06,8,CT15,ST20,751022,2/5/1975,Self employed,9/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19214,23131,53303,73118,75.22,8,CT15,ST20,751022,8/15/1965,Self employed,9/29/2018,1,1,1,0,0,0,18,0,1yrs 1mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19215,23216,31464,65925,51.57,8,CT15,ST20,751022,1/1/1984,Self employed,10/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19216,19010,64082,72621,89.78,82,CT15,ST20,751022,10/5/1973,Self employed,10/24/2018,1,1,0,0,0,0,739,0,2yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19217,22284,58413,66044,89.94,82,CT15,ST20,751022,11/21/1991,Salaried,10/8/2018,1,1,0,0,0,0,726,0,1yrs 1mon,1,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19218,4955,72817,90000,83.33,248,CT15,ST20,751022,1/1/1996,Salaried,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19219,6841,57713,78000,75.64,248,CT15,ST20,751022,12/21/1987,Salaried,9/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19220,9397,74251,90000,84.44,248,CT15,ST20,751022,12/5/1986,Self employed,9/20/2018,1,1,0,0,0,0,615,0,3yrs 11mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19221,10922,67882,87800,79.73,248,CT15,ST20,751022,2/23/1981,Salaried,9/19/2018,1,1,0,0,0,0,832,0,0yrs 8mon,0,R1,ST20,Bhubaneshwar,1,ST20,Odisha
19222,20138,64582,79000,83.54,248,CT15,ST20,751022,1/4/1982,Salaried,8/30/2018,1,1,0,0,0,0,763,0,0yrs 9mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19223,20508,54013,70000,79.29,248,CT15,ST20,751022,6/1/1982,Self employed,8/20/2018,1,1,0,0,0,0,752,0,1yrs 9mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19224,5266,51723,63834,84.59,142,CT15,ST20,751022,10/2/1984,Salaried,9/17/2018,1,1,0,0,0,0,300,0,7yrs 9mon,1,R4,ST20,Bhubaneshwar,1,ST20,Odisha
19225,9837,52703,65830,83.55,142,CT15,ST20,751022,1/1/1972,Self employed,8/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19226,11490,49273,62101,82.93,142,CT15,ST20,751022,11/20/1991,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST20,Bhubaneshwar,1,ST20,Odisha
19227,452,59013,68408,87.71,76,CT15,ST20,751022,7/23/1995,Salaried,10/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19228,9077,62370,79370,79.88,76,CT15,ST20,751022,11/4/1992,Self employed,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19229,19369,59413,76401,79.84,76,CT15,ST20,751022,4/5/1985,Salaried,3/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19230,1381,53393,66093,84.73,249,CT15,ST20,751022,9/4/1993,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,1,ST20,Odisha
19231,8529,67995,81300,87.45,249,CT15,ST20,751022,6/28/1989,Self employed,9/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19232,19624,59340,69636,89.23,249,CT15,ST20,751022,3/31/1966,Self employed,10/25/2018,1,1,0,0,0,0,719,0,1yrs 9mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19233,6273,48495,80050,62.34,78,CT15,ST20,751022,8/13/1988,Self employed,7/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19234,20094,48351,59200,85.14,78,CT15,ST20,751022,6/1/1991,Salaried,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19235,21355,53959,64052,86.96,78,CT15,ST20,751022,6/1/1979,Self employed,9/28/2018,1,1,0,0,0,0,404,1,3yrs 10mon,0,R2,ST20,Bhubaneshwar,1,ST20,Odisha
19236,11942,73717,91933,81.47,117,CT15,ST20,751022,6/14/1994,Salaried,9/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19237,12158,68561,78825,89.75,117,CT15,ST20,751022,8/15/1986,Salaried,10/19/2018,1,1,0,0,0,0,614,0,5yrs 3mon,0,R4,ST20,Bhubaneshwar,1,ST20,Odisha
19238,22935,69317,79500,89.94,117,CT15,ST20,751022,10/4/1991,Self employed,8/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST20,Bhubaneshwar,1,ST20,Odisha
19239,6799,57559,65630,88.83,66,CT15,ST20,751022,11/10/1956,Self employed,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19240,13151,35366,67226,53.44,66,CT15,ST20,751022,8/1/1958,Salaried,8/13/2018,1,1,0,0,0,0,300,0,5yrs 9mon,0,R2,ST20,Bhubaneshwar,0,ST20,Odisha
19241,3944,70617,80924,89.34,121,CT15,ST20,751022,10/17/1977,Self employed,10/26/2018,1,1,0,0,0,0,825,0,1yrs 0mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19242,10967,53700,67260,82.81,121,CT15,ST20,751022,12/18/1994,Self employed,3/8/2018,1,1,0,0,0,0,749,0,1yrs 1mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19243,13490,57100,74603,79.89,121,CT15,ST20,751022,6/24/1988,Self employed,9/30/2018,1,0,0,1,0,0,0,0,0yrs 1mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19244,1741,38900,53325,74.82,35,CT15,ST20,751022,1/1/1994,Self employed,10/13/2018,1,1,0,0,0,0,825,0,1yrs 7mon,0,R3,ST20,Bhubaneshwar,0,ST20,Odisha
19245,10598,61413,69959,89.2,35,CT15,ST20,751022,11/23/1972,Self employed,9/28/2018,1,1,0,0,0,0,738,0,2yrs 0mon,0,R3,ST20,Bhubaneshwar,1,ST20,Odisha
19246,7723,91959,138143,69.49,261,CT15,ST20,751022,8/11/1989,Salaried,10/13/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19247,2837,50003,60163,85.93,259,CT15,ST20,751022,11/6/1979,Self employed,8/30/2018,1,0,0,0,1,0,420,5,8yrs 9mon,1,R1,ST20,Bhubaneshwar,1,ST20,Odisha
19248,20195,62744,72581,89.0,259,CT15,ST20,751022,8/15/1984,Self employed,10/29/2018,1,1,0,0,0,0,16,0,9yrs 7mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19249,6103,45889,60156,79.79,260,CT15,ST20,751022,4/9/1993,Salaried,9/21/2018,1,1,0,0,0,0,618,1,1yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19251,2198,47545,55648,88.05,153,CT15,ST20,751022,4/2/1987,Salaried,3/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST20,Bhubaneshwar,1,ST20,Odisha
19252,2613,55713,65003,88.0,153,CT15,ST20,751022,1/1/1971,Self employed,8/16/2018,1,1,0,0,0,0,825,0,2yrs 0mon,0,R1,ST20,Bhubaneshwar,0,ST20,Odisha
19253,5402,46895,60430,79.43,97,CT15,ST20,751022,2/8/1975,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST20,Bhubaneshwar,0,ST20,Odisha
19254,20740,52303,68090,77.84,111,CT15,ST20,751022,6/4/1974,Salaried,10/27/2018,1,1,0,0,0,0,323,2,4yrs 7mon,0,R4,ST20,Bhubaneshwar,1,ST20,Odisha
19255,4870,51303,65740,80.62,64,CT13,ST04,801110,1/1/1987,Self employed,9/22/2018,1,1,0,0,0,0,300,0,3yrs 4mon,0,R2,ST04,Patna,1,ST04,Bihar
19256,5132,51803,66926,79.19,64,CT13,ST04,801110,11/20/1973,Salaried,8/14/2018,1,1,0,0,0,0,591,1,3yrs 9mon,0,R2,ST04,Patna,0,ST04,Bihar
19257,8340,57313,71151,84.33,64,CT13,ST04,801110,2/1/1973,Self employed,9/25/2018,1,1,0,0,0,0,708,0,2yrs 1mon,2,R2,ST04,Patna,0,ST04,Bihar
19258,20107,54959,74094,78.28,64,CT13,ST04,801110,4/12/1993,Self employed,9/19/2018,1,0,0,0,1,0,15,0,0yrs 0mon,1,R2,ST04,Patna,1,ST04,Bihar
19259,167,51203,66660,78.76,67,CT13,ST04,801110,1/17/1994,Salaried,10/28/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19260,266,41794,64280,66.89,67,CT13,ST04,801110,11/20/1993,Salaried,8/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19262,912,37839,69512,56.11,67,CT13,ST04,801110,6/14/1968,Self employed,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19263,1122,52303,66539,79.99,67,CT13,ST04,801110,2/2/1995,Self employed,8/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R2,ST04,Patna,0,ST04,Bihar
19264,2081,58459,71200,84.27,67,CT13,ST04,801110,4/25/1971,Salaried,10/23/2018,1,1,0,0,0,0,692,0,2yrs 10mon,0,R2,ST04,Patna,0,ST04,Bihar
19265,2905,50703,71761,72.46,67,CT13,ST04,801110,2/5/1993,Salaried,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19266,2966,73023,117716,63.29,67,CT13,ST04,801110,5/24/1994,Salaried,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19267,3173,55013,66687,84.87,67,CT13,ST04,801110,5/12/1982,Salaried,10/26/2018,1,1,0,0,0,0,300,1,4yrs 4mon,3,R2,ST04,Patna,0,ST04,Bihar
19268,3285,40794,57183,73.45,67,CT13,ST04,801110,6/1/1969,Salaried,8/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19269,4420,54659,63710,87.9,67,CT13,ST04,801110,6/1/1983,Self employed,8/30/2018,1,1,0,0,0,0,737,0,1yrs 3mon,0,R2,ST04,Patna,1,ST04,Bihar
19270,5871,53703,68780,79.97,67,CT13,ST04,801110,3/29/1963,Self employed,8/14/2018,1,1,0,0,0,0,667,0,7yrs 10mon,0,R2,ST04,Patna,1,ST04,Bihar
19271,6144,53703,65778,83.61,67,CT13,ST04,801110,4/30/1989,Salaried,8/14/2018,1,1,0,0,0,0,499,0,7yrs 11mon,0,R2,ST04,Patna,0,ST04,Bihar
19272,6345,58547,72013,83.87,67,CT13,ST04,801110,3/21/1966,Salaried,9/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R2,ST04,Patna,0,ST04,Bihar
19273,7106,55855,67172,85.0,67,CT13,ST04,801110,8/24/1993,Salaried,9/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19274,7169,29884,69233,44.78,67,CT13,ST04,801110,1/1/1997,Salaried,8/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19275,7270,46949,62910,76.62,67,CT13,ST04,801110,1/1/1981,Salaried,11/9/2018,1,0,0,1,0,0,825,0,0yrs 10mon,1,R2,ST04,Patna,0,ST04,Bihar
19276,7319,53478,62980,87.33,67,CT13,ST04,801110,11/15/1984,Self employed,8/31/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19277,7736,43994,78562,57.28,67,CT13,ST04,801110,7/24/1978,Self employed,11/8/2018,1,1,0,0,0,0,677,0,0yrs 5mon,0,R2,ST04,Patna,0,ST04,Bihar
19278,8592,55759,65240,87.37,67,CT13,ST04,801110,1/1/1994,Self employed,10/22/2018,1,1,0,0,0,0,785,0,1yrs 2mon,0,R2,ST04,Patna,0,ST04,Bihar
19279,9143,39994,66238,62.2,67,CT13,ST04,801110,11/16/1991,Salaried,10/20/2018,1,1,0,0,0,0,737,0,0yrs 11mon,1,R2,ST04,Patna,1,ST04,Bihar
19280,9507,56659,73260,79.17,67,CT13,ST04,801110,6/1/1974,Self employed,10/13/2018,1,1,0,0,0,0,544,1,0yrs 3mon,1,R2,ST04,Patna,1,ST04,Bihar
19281,9639,57659,66660,88.51,67,CT13,ST04,801110,1/1/1988,Salaried,10/14/2018,1,1,0,0,0,0,694,0,0yrs 6mon,3,R2,ST04,Patna,0,ST04,Bihar
19282,10190,42294,66078,65.83,67,CT13,ST04,801110,1/1/1982,Salaried,9/28/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19284,11037,52203,68050,78.62,67,CT13,ST04,801110,1/1/1981,Self employed,10/28/2018,1,1,0,0,0,0,763,0,0yrs 8mon,0,R2,ST04,Patna,0,ST04,Bihar
19285,11134,58413,67558,88.81,67,CT13,ST04,801110,2/6/1988,Salaried,8/23/2018,1,1,0,0,0,0,810,0,2yrs 10mon,0,R2,ST04,Patna,0,ST04,Bihar
19286,11758,49003,67801,74.19,67,CT13,ST04,801110,1/1/1985,Salaried,10/24/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19287,12272,45545,63880,73.58,67,CT13,ST04,801110,5/3/1987,Self employed,10/31/2018,1,1,0,0,0,0,17,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
